0.0000000000E+000 -2.7316000000E+002
1.6666666667E-002 3.6531121332E+001
3.3333333333E-002 3.6416582791E+001
5.0000000000E-002 3.6435668839E+001
6.6666666667E-002 3.6452100543E+001
8.3333333333E-002 3.6466435480E+001
1.0000000000E-001 3.6479067739E+001
1.1666666667E-001 3.6490296113E+001
1.3333333333E-001 3.6500351747E+001
1.5000000000E-001 3.6509416573E+001
1.6666666667E-001 3.6517635958E+001
1.8333333333E-001 3.6525127526E+001
2.0000000000E-001 3.6531987602E+001
2.1666666667E-001 3.6538294357E+001
2.3333333333E-001 3.6544110822E+001
2.5000000000E-001 3.6549493159E+001
2.6666666667E-001 3.6554489619E+001
2.8333333333E-001 3.6559141493E+001
3.0000000000E-001 3.6563484350E+001
3.1666666667E-001 3.6567549016E+001
3.3333333333E-001 3.6571362350E+001
3.5000000000E-001 3.6574947882E+001
3.6666666667E-001 3.6578326319E+001
3.8333333333E-001 3.6581515964E+001
4.0000000000E-001 3.6584534405E+001
4.1666666667E-001 3.6587397662E+001
4.3333333333E-001 3.6590119314E+001
4.5000000000E-001 3.6592710999E+001
4.6666666667E-001 3.6595182880E+001
4.8333333333E-001 3.6597543948E+001
5.0000000000E-001 3.6599802234E+001
5.1666666667E-001 3.6601964956E+001
5.3333333333E-001 3.6604038562E+001
5.5000000000E-001 3.6606028923E+001
5.6666666667E-001 3.6607941401E+001
5.8333333333E-001 3.6609780917E+001
6.0000000000E-001 3.6611551989E+001
6.1666666667E-001 3.6613258771E+001
6.3333333333E-001 3.6614905089E+001
6.5000000000E-001 3.6616494494E+001
6.6666666667E-001 3.6618030581E+001
6.8333333333E-001 3.6619516792E+001
7.0000000000E-001 3.6620956290E+001
7.1666666667E-001 3.6622351999E+001
7.3333333333E-001 3.6623706632E+001
7.5000000000E-001 3.6625022707E+001
7.6666666667E-001 3.6626302571E+001
7.8333333333E-001 3.6627548409E+001
8.0000000000E-001 3.6628762260E+001
8.1666666667E-001 3.6629946031E+001
8.3333333333E-001 3.6631101503E+001
8.5000000000E-001 3.6632230346E+001
8.6666666667E-001 3.6633334123E+001
8.8333333333E-001 3.6634414301E+001
9.0000000000E-001 3.6635472258E+001
9.1666666667E-001 3.6636509288E+001
9.3333333333E-001 3.6637526608E+001
9.5000000000E-001 3.6638525363E+001
9.6666666667E-001 3.6639506631E+001
9.8333333333E-001 3.6640471428E+001
1.0000000000E+000 3.6641420712E+001
1.0166666667E+000 3.6642355387E+001
1.0333333333E+000 3.6643276305E+001
1.0500000000E+000 3.6644184272E+001
1.0666666667E+000 3.6645080049E+001
1.0833333333E+000 3.6645964355E+001
1.1000000000E+000 3.6646837870E+001
1.1166666667E+000 3.6647701238E+001
1.1333333333E+000 3.6648555068E+001
1.1500000000E+000 3.6649399936E+001
1.1666666667E+000 3.6650236389E+001
1.1833333333E+000 3.6651064944E+001
1.2000000000E+000 3.6651886090E+001
1.2166666667E+000 3.6652700293E+001
1.2333333333E+000 3.6653507993E+001
1.2500000000E+000 3.6654309608E+001
1.2666666667E+000 3.6655105534E+001
1.2833333333E+000 3.6655896146E+001
1.3000000000E+000 3.6656681802E+001
