0.0000000000E+000	0.0000000000E+000	3.3100000000E+001
1.9600000000E-002	0.0000000000E+000	3.1945000000E+001
3.9200000000E-002	0.0000000000E+000	3.0790000000E+001
5.8800000000E-002	0.0000000000E+000	2.9635000000E+001
7.8400000000E-002	0.0000000000E+000	2.8480000000E+001
9.8000000000E-002	0.0000000000E+000	2.7325000000E+001
0.0000000000E+000	1.6666666667E-002	2.8901078646E+001
1.9600000000E-002	1.6666666667E-002	2.8888120645E+001
3.9200000000E-002	1.6666666667E-002	2.8876304742E+001
5.8800000000E-002	1.6666666667E-002	2.8868198249E+001
7.8400000000E-002	1.6666666667E-002	2.8866403719E+001
9.8000000000E-002	1.6666666667E-002	2.8866403719E+001
0.0000000000E+000	3.3333333333E-002	2.7814691080E+001
1.9600000000E-002	3.3333333333E-002	2.7798380453E+001
3.9200000000E-002	3.3333333333E-002	2.7783691791E+001
5.8800000000E-002	3.3333333333E-002	2.7774324934E+001
7.8400000000E-002	3.3333333333E-002	2.7772251398E+001
9.8000000000E-002	3.3333333333E-002	2.7772251398E+001
0.0000000000E+000	5.0000000000E-002	2.6909917903E+001
1.9600000000E-002	5.0000000000E-002	2.6890815118E+001
3.9200000000E-002	5.0000000000E-002	2.6873711123E+001
5.8800000000E-002	5.0000000000E-002	2.6863192798E+001
7.8400000000E-002	5.0000000000E-002	2.6860864363E+001
9.8000000000E-002	5.0000000000E-002	2.6860864363E+001
0.0000000000E+000	6.6666666667E-002	2.6137037488E+001
1.9600000000E-002	6.6666666667E-002	2.6115549570E+001
3.9200000000E-002	6.6666666667E-002	2.6096369913E+001
5.8800000000E-002	6.6666666667E-002	2.6084812760E+001
7.8400000000E-002	6.6666666667E-002	2.6082254360E+001
9.8000000000E-002	6.6666666667E-002	2.6082254360E+001
0.0000000000E+000	8.3333333333E-002	2.5465140856E+001
1.9600000000E-002	8.3333333333E-002	2.5441579445E+001
3.9200000000E-002	8.3333333333E-002	2.5420588370E+001
5.8800000000E-002	8.3333333333E-002	2.5408097369E+001
7.8400000000E-002	8.3333333333E-002	2.5405332243E+001
9.8000000000E-002	8.3333333333E-002	2.5405332243E+001
0.0000000000E+000	1.0000000000E-001	2.4873770158E+001
1.9600000000E-002	1.0000000000E-001	2.4848383758E+001
3.9200000000E-002	1.0000000000E-001	2.4825794363E+001
5.8800000000E-002	1.0000000000E-001	2.4812463882E+001
7.8400000000E-002	1.0000000000E-001	2.4809512921E+001
9.8000000000E-002	1.0000000000E-001	2.4809512921E+001
0.0000000000E+000	1.1666666667E-001	2.4348657332E+001
1.9600000000E-002	1.1666666667E-001	2.4321650417E+001
3.9200000000E-002	1.1666666667E-001	2.4297639450E+001
5.8800000000E-002	1.1666666667E-001	2.4283553431E+001
7.8400000000E-002	1.1666666667E-001	2.4280435217E+001
9.8000000000E-002	1.1666666667E-001	2.4280435216E+001
0.0000000000E+000	1.3333333333E-001	2.3879422248E+001
1.9600000000E-002	1.3333333333E-001	2.3850967260E+001
3.9200000000E-002	1.3333333333E-001	2.3825684656E+001
5.8800000000E-002	1.3333333333E-001	2.3810917782E+001
7.8400000000E-002	1.3333333333E-001	2.3807648848E+001
9.8000000000E-002	1.3333333333E-001	2.3807648847E+001
0.0000000000E+000	1.5000000000E-001	2.3458246112E+001
1.9600000000E-002	1.5000000000E-001	2.3428491361E+001
3.9200000000E-002	1.5000000000E-001	2.3402064181E+001
5.8800000000E-002	1.5000000000E-001	2.3386672076E+001
7.8400000000E-002	1.5000000000E-001	2.3383264735E+001
9.8000000000E-002	1.5000000000E-001	2.3383264735E+001
0.0000000000E+000	1.6666666667E-001	2.3077729507E+001
1.9600000000E-002	1.6666666667E-001	2.3046800470E+001
3.9200000000E-002	1.6666666667E-001	2.3019318242E+001
5.8800000000E-002	1.6666666667E-001	2.3003266755E+001
7.8400000000E-002	1.6666666667E-001	2.2999713447E+001
9.8000000000E-002	1.6666666667E-001	2.2999713447E+001
0.0000000000E+000	1.8333333333E-001	2.2732583720E+001
1.9600000000E-002	1.8333333333E-001	2.2700589553E+001
3.9200000000E-002	1.8333333333E-001	2.2672153488E+001
5.8800000000E-002	1.8333333333E-001	2.2655518264E+001
7.8400000000E-002	1.8333333333E-001	2.2651835735E+001
9.8000000000E-002	1.8333333333E-001	2.2651835734E+001
0.0000000000E+000	2.0000000000E-001	2.2419415903E+001
1.9600000000E-002	2.0000000000E-001	2.2386455290E+001
3.9200000000E-002	2.0000000000E-001	2.2357155199E+001
5.8800000000E-002	2.0000000000E-001	2.2339996951E+001
7.8400000000E-002	2.0000000000E-001	2.2336198640E+001
9.8000000000E-002	2.0000000000E-001	2.2336198640E+001
0.0000000000E+000	2.1666666667E-001	2.2135328285E+001
1.9600000000E-002	2.1666666667E-001	2.2101490968E+001
3.9200000000E-002	2.1666666667E-001	2.2071407525E+001
5.8800000000E-002	2.1666666667E-001	2.2053776932E+001
7.8400000000E-002	2.1666666667E-001	2.2049874058E+001
9.8000000000E-002	2.1666666667E-001	2.2049874058E+001
0.0000000000E+000	2.3333333333E-001	2.1877828563E+001
1.9600000000E-002	2.3333333333E-001	2.1843196594E+001
3.9200000000E-002	2.3333333333E-001	2.1812402953E+001
5.8800000000E-002	2.3333333333E-001	2.1794343591E+001
7.8400000000E-002	2.3333333333E-001	2.1790345801E+001
9.8000000000E-002	2.3333333333E-001	2.1790345801E+001
0.0000000000E+000	2.5000000000E-001	2.1644754594E+001
1.9600000000E-002	2.5000000000E-001	2.1609403352E+001
3.9200000000E-002	2.5000000000E-001	2.1577966344E+001
5.8800000000E-002	2.5000000000E-001	2.1559516541E+001
7.8400000000E-002	2.5000000000E-001	2.1555432318E+001
9.8000000000E-002	2.5000000000E-001	2.1555432318E+001
0.0000000000E+000	2.6666666667E-001	2.1434213341E+001
1.9600000000E-002	2.6666666667E-001	2.1398212362E+001
3.9200000000E-002	2.6666666667E-001	2.1366193409E+001
5.8800000000E-002	2.6666666667E-001	2.1347387469E+001
7.8400000000E-002	2.6666666667E-001	2.1343224409E+001
9.8000000000E-002	2.6666666667E-001	2.1343224408E+001
0.0000000000E+000	2.8333333333E-001	2.1244532206E+001
1.9600000000E-002	2.8333333333E-001	2.1207945865E+001
3.9200000000E-002	2.8333333333E-001	2.1175401695E+001
5.8800000000E-002	2.8333333333E-001	2.1156270744E+001
7.8400000000E-002	2.8333333333E-001	2.1152035737E+001
9.8000000000E-002	2.8333333333E-001	2.1152035737E+001
0.0000000000E+000	3.0000000000E-001	2.1074220522E+001
1.9600000000E-002	3.0000000000E-001	2.1037108594E+001
3.9200000000E-002	3.0000000000E-001	2.1004091804E+001
5.8800000000E-002	3.0000000000E-001	2.0984664395E+001
7.8400000000E-002	3.0000000000E-001	2.0980363761E+001
9.8000000000E-002	3.0000000000E-001	2.0980363761E+001
0.0000000000E+000	3.1666666667E-001	2.0921939130E+001
1.9600000000E-002	3.1666666667E-001	2.0884357257E+001
3.9200000000E-002	3.1666666667E-001	2.0850916773E+001
5.8800000000E-002	3.1666666667E-001	2.0831219318E+001
7.8400000000E-002	3.1666666667E-001	2.0826858903E+001
9.8000000000E-002	3.1666666667E-001	2.0826858903E+001
0.0000000000E+000	3.3333333333E-001	2.0786476308E+001
1.9600000000E-002	3.3333333333E-001	2.0748476392E+001
3.9200000000E-002	3.3333333333E-001	2.0714657846E+001
5.8800000000E-002	3.3333333333E-001	2.0694714941E+001
7.8400000000E-002	3.3333333333E-001	2.0690300192E+001
9.8000000000E-002	3.3333333333E-001	2.0690300192E+001
0.0000000000E+000	3.5000000000E-001	2.0666728650E+001
1.9600000000E-002	3.5000000000E-001	2.0628359189E+001
3.9200000000E-002	3.5000000000E-001	2.0594205230E+001
5.8800000000E-002	3.5000000000E-001	2.0574039903E+001
7.8400000000E-002	3.5000000000E-001	2.0569575916E+001
