0.0000000000E+000	0.0000000000E+000	5.7700000000E+000
1.9600000000E-002	0.0000000000E+000	5.8263062974E+000
3.9200000000E-002	0.0000000000E+000	5.8826125947E+000
5.8800000000E-002	0.0000000000E+000	5.9389188921E+000
7.8400000000E-002	0.0000000000E+000	5.9952251894E+000
9.8000000000E-002	0.0000000000E+000	6.0848574792E+000
0.0000000000E+000	1.6666666667E-002	5.6544730391E+000
1.9600000000E-002	1.6666666667E-002	5.7082116719E+000
3.9200000000E-002	1.6666666667E-002	5.7556214428E+000
5.8800000000E-002	1.6666666667E-002	5.7962226237E+000
7.8400000000E-002	1.6666666667E-002	5.8233525259E+000
9.8000000000E-002	1.6666666667E-002	5.8565908887E+000
0.0000000000E+000	3.3333333333E-002	5.5536244695E+000
1.9600000000E-002	3.3333333333E-002	5.6052195094E+000
3.9200000000E-002	3.3333333333E-002	5.6458720448E+000
5.8800000000E-002	3.3333333333E-002	5.6748513136E+000
7.8400000000E-002	3.3333333333E-002	5.6784467801E+000
9.8000000000E-002	3.3333333333E-002	5.6715485886E+000
0.0000000000E+000	5.0000000000E-002	5.4638166912E+000
1.9600000000E-002	5.0000000000E-002	5.5135384501E+000
3.9200000000E-002	5.0000000000E-002	5.5486758745E+000
5.8800000000E-002	5.0000000000E-002	5.5683111030E+000
7.8400000000E-002	5.0000000000E-002	5.5516435672E+000
9.8000000000E-002	5.0000000000E-002	5.5128683284E+000
0.0000000000E+000	6.6666666667E-002	5.3818853270E+000
1.9600000000E-002	6.6666666667E-002	5.4299110386E+000
3.9200000000E-002	6.6666666667E-002	5.4603025092E+000
5.8800000000E-002	6.6666666667E-002	5.4719897535E+000
7.8400000000E-002	6.6666666667E-002	5.4372303240E+000
9.8000000000E-002	6.6666666667E-002	5.3715923498E+000
0.0000000000E+000	8.3333333333E-002	5.3056892142E+000
1.9600000000E-002	8.3333333333E-002	5.3521388517E+000
3.9200000000E-002	8.3333333333E-002	5.3782787561E+000
5.8800000000E-002	8.3333333333E-002	5.3829063838E+000
7.8400000000E-002	8.3333333333E-002	5.3315438122E+000
9.8000000000E-002	8.3333333333E-002	5.2422040436E+000
0.0000000000E+000	1.0000000000E-001	5.2336149027E+000
1.9600000000E-002	1.0000000000E-001	5.2785690957E+000
