0.0000000000E+000 3.4100000000E+001
1.6666666667E-002 3.4087351887E+001
3.3333333333E-002 3.4074420543E+001
5.0000000000E-002 3.4059358551E+001
6.6666666667E-002 3.4043295947E+001
8.3333333333E-002 3.4026320624E+001
1.0000000000E-001 3.4008507492E+001
1.1666666667E-001 3.3989922760E+001
1.3333333333E-001 3.3970626362E+001
1.5000000000E-001 3.3950673415E+001
1.6666666667E-001 3.3930115155E+001
1.8333333333E-001 3.3908998825E+001
2.0000000000E-001 3.3887368656E+001
2.1666666667E-001 3.3865250705E+001
2.3333333333E-001 3.3842649198E+001
2.5000000000E-001 3.3819604399E+001
2.6666666667E-001 3.3796154675E+001
2.8333333333E-001 3.3772336610E+001
3.0000000000E-001 3.3748185108E+001
3.1666666667E-001 3.3723733485E+001
3.3333333333E-001 3.3699013551E+001
3.5000000000E-001 3.3674055681E+001
3.6666666667E-001 3.3648888879E+001
3.8333333333E-001 3.3623540838E+001
4.0000000000E-001 3.3598053860E+001
4.1666666667E-001 3.3572469750E+001
4.3333333333E-001 3.3546818702E+001
4.5000000000E-001 3.3521124108E+001
4.6666666667E-001 3.3495405150E+001
4.8333333333E-001 3.3469678293E+001
5.0000000000E-001 3.3443958151E+001
5.1666666667E-001 3.3418257975E+001
5.3333333333E-001 3.3392588974E+001
5.5000000000E-001 3.3366961968E+001
5.6666666667E-001 3.3341387213E+001
5.8333333333E-001 3.3315874607E+001
6.0000000000E-001 3.3290433610E+001
6.1666666667E-001 3.3265073212E+001
6.3333333333E-001 3.3239801931E+001
6.5000000000E-001 3.3214628182E+001
6.6666666667E-001 3.3189564078E+001
6.8333333333E-001 3.3164622055E+001
7.0000000000E-001 3.3139813367E+001
7.1666666667E-001 3.3115148551E+001
7.3333333333E-001 3.3090637492E+001
7.5000000000E-001 3.3066289471E+001
7.6666666667E-001 3.3042113206E+001
7.8333333333E-001 3.3018116882E+001
8.0000000000E-001 3.2994308184E+001
8.1666666667E-001 3.2970694320E+001
8.3333333333E-001 3.2947282046E+001
