0.0000000000E+000 0.0000000000E+000
1.6666666667E-002 2.5833196903E+001
3.3333333333E-002 3.6116677901E+001
5.0000000000E-002 3.6382604845E+001
6.6666666667E-002 3.6549604493E+001
8.3333333333E-002 3.6657476223E+001
1.0000000000E-001 3.6727502724E+001
1.1666666667E-001 3.6771864811E+001
1.3333333333E-001 3.6797986680E+001
1.5000000000E-001 3.6810654954E+001
1.6666666667E-001 3.6812992698E+001
1.8333333333E-001 3.6806533666E+001
2.0000000000E-001 3.6900685186E+001
2.1666666667E-001 3.7221675294E+001
2.3333333333E-001 3.7512178298E+001
2.5000000000E-001 3.7775888513E+001
2.6666666667E-001 3.8015933952E+001
2.8333333333E-001 3.8234962936E+001
3.0000000000E-001 3.8435236061E+001
3.1666666667E-001 3.8618697641E+001
3.3333333333E-001 3.8787031762E+001
3.5000000000E-001 3.8941706666E+001
3.6666666667E-001 3.9084010180E+001
3.8333333333E-001 3.9215078232E+001
4.0000000000E-001 3.9335467956E+001
4.1666666667E-001 3.9446177122E+001
4.3333333333E-001 3.9548527485E+001
4.5000000000E-001 3.9643462011E+001
4.6666666667E-001 3.9731699638E+001
4.8333333333E-001 3.9813821045E+001
5.0000000000E-001 3.9890316360E+001
5.1666666667E-001 3.9961346437E+001
5.3333333333E-001 4.0025748272E+001
5.5000000000E-001 4.0085879796E+001
5.6666666667E-001 4.0141985131E+001
5.8333333333E-001 4.0194310511E+001
6.0000000000E-001 4.0243094603E+001
6.1666666667E-001 4.0288564180E+001
6.3333333333E-001 4.0330932584E+001
6.5000000000E-001 4.0369746031E+001
6.6666666667E-001 4.0404083379E+001
6.8333333333E-001 4.0435982550E+001
7.0000000000E-001 4.0465618679E+001
7.1666666667E-001 4.0493162922E+001
7.3333333333E-001 4.0518779331E+001
7.5000000000E-001 4.0542623484E+001
7.6666666667E-001 4.0564842088E+001
7.8333333333E-001 4.0585573071E+001
8.0000000000E-001 4.0604945904E+001
8.1666666667E-001 4.0623082026E+001
8.3333333333E-001 4.0640095310E+001
8.5000000000E-001 4.0656092520E+001
8.6666666667E-001 4.0671173763E+001
8.8333333333E-001 4.0685432904E+001
9.0000000000E-001 4.0698957972E+001
9.1666666667E-001 4.0711831521E+001
9.3333333333E-001 4.0724130981E+001
9.5000000000E-001 4.0735928977E+001
9.6666666667E-001 4.0747293630E+001
9.8333333333E-001 4.0758288836E+001
1.0000000000E+000 4.0768974523E+001
1.0166666667E+000 4.0779406898E+001
1.0333333333E+000 4.0789638671E+001
1.0500000000E+000 4.0799719263E+001
1.0666666667E+000 4.0809695010E+001
1.0833333333E+000 4.0819609341E+001
1.1000000000E+000 4.0829502952E+001
1.1166666667E+000 4.0839413970E+001
1.1333333333E+000 4.0849378097E+001
1.1500000000E+000 4.0859428756E+001
1.1666666667E+000 4.0869597222E+001
1.1833333333E+000 4.0879912742E+001
1.2000000000E+000 4.0890402656E+001
1.2166666667E+000 4.0901092500E+001
1.2333333333E+000 4.0912006112E+001
1.2500000000E+000 4.0923165725E+001
1.2666666667E+000 4.0934592057E+001
1.2833333333E+000 4.0946304396E+001
1.3000000000E+000 4.0958320676E+001
1.3166666667E+000 4.0970657557E+001
1.3333333333E+000 4.0983330488E+001
1.3500000000E+000 4.0996353779E+001
1.3666666667E+000 4.1009740660E+001
1.3833333333E+000 4.1023503338E+001
1.4000000000E+000 4.1037653054E+001
1.4166666667E+000 4.1052200135E+001
1.4333333333E+000 4.1067154042E+001
1.4500000000E+000 4.1082523416E+001
1.4666666667E+000 4.1098316122E+001
1.4833333333E+000 4.1114539292E+001
1.5000000000E+000 4.1131199359E+001
1.5166666667E+000 4.1148302099E+001
1.5333333333E+000 4.1165852662E+001
1.5500000000E+000 4.1183855609E+001
1.5666666667E+000 4.1202314937E+001
1.5833333333E+000 4.1221234115E+001
1.6000000000E+000 4.1240616108E+001
1.6166666667E+000 4.1260463405E+001
1.6333333333E+000 4.1280778042E+001
1.6500000000E+000 4.1301561630E+001
1.6666666667E+000 4.1322815372E+001
1.6833333333E+000 4.1344540091E+001
1.7000000000E+000 4.1366736243E+001
1.7166666667E+000 4.1389403943E+001
1.7333333333E+000 4.1412542980E+001
1.7500000000E+000 4.1436152832E+001
1.7666666667E+000 4.1460232690E+001
1.7833333333E+000 4.1484781466E+001
1.8000000000E+000 4.1509797812E+001
1.8166666667E+000 4.1535280134E+001
1.8333333333E+000 4.1561226605E+001
1.8500000000E+000 4.1587635177E+001
1.8666666667E+000 4.1614503596E+001
1.8833333333E+000 4.1641829410E+001
1.9000000000E+000 4.1669609985E+001
1.9166666667E+000 4.1697842510E+001
1.9333333333E+000 4.1726524010E+001
1.9500000000E+000 4.1755651359E+001
1.9666666667E+000 4.1785221283E+001
1.9833333333E+000 4.1815230371E+001
2.0000000000E+000 4.1845675085E+001
2.0166666667E+000 4.1876551769E+001
2.0333333333E+000 4.1907856652E+001
2.0500000000E+000 4.1939585859E+001
2.0666666667E+000 4.1971735417E+001
2.0833333333E+000 4.2004301260E+001
2.1000000000E+000 4.2037279239E+001
2.1166666667E+000 4.2070665125E+001
2.1333333333E+000 4.2104454616E+001
2.1500000000E+000 4.2138643340E+001
2.1666666667E+000 4.2173226867E+001
2.1833333333E+000 4.2208200705E+001
2.2000000000E+000 4.2243560313E+001
2.2166666667E+000 4.2279301098E+001
2.2333333333E+000 4.2315418426E+001
2.2500000000E+000 4.2351907624E+001
2.2666666667E+000 4.2388763981E+001
2.2833333333E+000 4.2425982757E+001
2.3000000000E+000 4.2463559182E+001
2.3166666667E+000 4.2501488462E+001
2.3333333333E+000 4.2539765783E+001
2.3500000000E+000 4.2578386311E+001
2.3666666667E+000 4.2617345199E+001
2.3833333333E+000 4.2656637587E+001
2.4000000000E+000 4.2696258605E+001
2.4166666667E+000 4.2736203379E+001
2.4333333333E+000 4.2776467029E+001
2.4500000000E+000 4.2817044672E+001
2.4666666667E+000 4.2857931429E+001
2.4833333333E+000 4.2899122422E+001
2.5000000000E+000 4.2940612778E+001
2.5166666667E+000 4.2982397631E+001
2.5333333333E+000 4.3024472125E+001
2.5500000000E+000 4.3066831414E+001
2.5666666667E+000 4.3109470664E+001
2.5833333333E+000 4.3152385055E+001
2.6000000000E+000 4.3195569785E+001
2.6166666667E+000 4.3239020066E+001
2.6333333333E+000 4.3282731131E+001
2.6500000000E+000 4.3326698232E+001
2.6666666667E+000 4.3370916644E+001
2.6833333333E+000 4.3415381661E+001
2.7000000000E+000 4.3460088604E+001
2.7166666667E+000 4.3505032818E+001
2.7333333333E+000 4.3550209674E+001
2.7500000000E+000 4.3595614569E+001
2.7666666667E+000 4.3641242927E+001
2.7833333333E+000 4.3687090204E+001
2.8000000000E+000 4.3733151884E+001
2.8166666667E+000 4.3779423479E+001
2.8333333333E+000 4.3825900535E+001
2.8500000000E+000 4.3872578629E+001
2.8666666667E+000 4.3919453371E+001
2.8833333333E+000 4.3966520402E+001
2.9000000000E+000 4.4013775400E+001
2.9166666667E+000 4.4061214074E+001
2.9333333333E+000 4.4108832171E+001
2.9500000000E+000 4.4156625470E+001
2.9666666667E+000 4.4204589787E+001
2.9833333333E+000 4.4252720975E+001
3.0000000000E+000 4.4301014923E+001
3.0166666667E+000 4.4349467556E+001
3.0333333333E+000 4.4398074837E+001
3.0500000000E+000 4.4446832766E+001
3.0666666667E+000 4.4495737382E+001
3.0833333333E+000 4.4544784760E+001
3.1000000000E+000 4.4593971014E+001
3.1166666667E+000 4.4643292296E+001
