0.0000000000E+000 1.0000000000E-001
1.6666666667E-002 1.4237838060E-001
3.3333333333E-002 1.3550591907E-001
5.0000000000E-002 1.2962340658E-001
6.6666666667E-002 1.2452173032E-001
8.3333333333E-002 1.2005283876E-001
1.0000000000E-001 1.1610448576E-001
1.1666666667E-001 1.1258988298E-001
1.3333333333E-001 1.0944078117E-001
1.5000000000E-001 1.0660271339E-001
1.6666666667E-001 1.0403164475E-001
1.8333333333E-001 1.0169156696E-001
2.0000000000E-001 9.9552729187E-002
2.1666666667E-001 9.7590403617E-002
2.3333333333E-001 9.5783898849E-002
2.5000000000E-001 9.4115504377E-002
2.6666666667E-001 9.2570108781E-002
2.8333333333E-001 9.1134736220E-002
3.0000000000E-001 8.9798179358E-002
3.1666666667E-001 8.8550705983E-002
3.3333333333E-001 8.7383822524E-002
3.5000000000E-001 8.6290081926E-002
3.6666666667E-001 8.5262926429E-002
3.8333333333E-001 8.4296558018E-002
4.0000000000E-001 8.3385770191E-002
4.1666666667E-001 8.2525921006E-002
4.3333333333E-001 8.1712898515E-002
4.5000000000E-001 8.0943036400E-002
4.6666666667E-001 8.0213049432E-002
4.8333333333E-001 7.9519981900E-002
5.0000000000E-001 7.8861165391E-002
5.1666666667E-001 7.8234183694E-002
5.3333333333E-001 7.7636846238E-002
5.5000000000E-001 7.7067157803E-002
5.6666666667E-001 7.6523297707E-002
5.8333333333E-001 7.6003600534E-002
6.0000000000E-001 7.5506540154E-002
6.1666666667E-001 7.5030715570E-002
6.3333333333E-001 7.4574838394E-002
6.5000000000E-001 7.4137720740E-002
6.6666666667E-001 7.3718254678E-002
6.8333333333E-001 7.3315413771E-002
7.0000000000E-001 7.2928249644E-002
7.1666666667E-001 7.2555883709E-002
7.3333333333E-001 7.2197500826E-002
7.5000000000E-001 7.1852343650E-002
7.6666666667E-001 7.1519707594E-002
7.8333333333E-001 7.1198936318E-002
8.0000000000E-001 7.0889417678E-002
8.1666666667E-001 7.0590580074E-002
8.3333333333E-001 7.0301889162E-002
8.5000000000E-001 7.0022844880E-002
8.6666666667E-001 6.9752978758E-002
8.8333333333E-001 6.9491851471E-002
9.0000000000E-001 6.9239050620E-002
9.1666666667E-001 6.8994188717E-002
9.3333333333E-001 6.8756901343E-002
9.5000000000E-001 6.8526845464E-002
9.6666666667E-001 6.8303697904E-002
9.8333333333E-001 6.8087153930E-002
1.0000000000E+000 6.7876925975E-002
1.0166666667E+000 6.7672742449E-002
1.0333333333E+000 6.7474346655E-002
1.0500000000E+000 6.7281495794E-002
1.0666666667E+000 6.7093960042E-002
1.0833333333E+000 6.6911521705E-002
1.1000000000E+000 6.6733974436E-002
1.1166666667E+000 6.6561122511E-002
1.1333333333E+000 6.6392780164E-002
1.1500000000E+000 6.6228770966E-002
1.1666666667E+000 6.6068927253E-002
1.1833333333E+000 6.5913089593E-002
1.2000000000E+000 6.5761106295E-002
1.2166666667E+000 6.5612832946E-002
1.2333333333E+000 6.5468131993E-002
1.2500000000E+000 6.5326872335E-002
1.2666666667E+000 6.5188928962E-002
1.2833333333E+000 6.5054182607E-002
1.3000000000E+000 6.4922519423E-002
1.3166666667E+000 6.4793830686E-002
1.3333333333E+000 6.4668012512E-002
1.3500000000E+000 6.4544965595E-002
1.3666666667E+000 6.4424594960E-002
1.3833333333E+000 6.4306809738E-002
1.4000000000E+000 6.4191522942E-002
1.4166666667E+000 6.4078651273E-002
1.4333333333E+000 6.3968114927E-002
1.4500000000E+000 6.3859837414E-002
1.4666666667E+000 6.3753745396E-002
1.4833333333E+000 6.3649768525E-002
1.5000000000E+000 6.3547839297E-002
1.5166666667E+000 6.3447892913E-002
1.5333333333E+000 6.3349867147E-002
1.5500000000E+000 6.3253702220E-002
1.5666666667E+000 6.3159340688E-002
1.5833333333E+000 6.3066727328E-002
1.6000000000E+000 6.2975809036E-002
1.6166666667E+000 6.2886534726E-002
1.6333333333E+000 6.2798855242E-002
1.6500000000E+000 6.2712723266E-002
1.6666666667E+000 6.2628093235E-002
1.6833333333E+000 6.2544921267E-002
1.7000000000E+000 6.2463165080E-002
1.7166666667E+000 6.2382783928E-002
1.7333333333E+000 6.2303738528E-002
1.7500000000E+000 6.2225991000E-002
1.7666666667E+000 6.2149504809E-002
1.7833333333E+000 6.2074244703E-002
1.8000000000E+000 6.2000176660E-002
1.8166666667E+000 6.1927267840E-002
1.8333333333E+000 6.1855486533E-002
1.8500000000E+000 6.1784802111E-002
1.8666666667E+000 6.1715184989E-002
1.8833333333E+000 6.1646606577E-002
1.9000000000E+000 6.1579039243E-002
1.9166666667E+000 6.1512456275E-002
1.9333333333E+000 6.1446831842E-002
1.9500000000E+000 6.1382140963E-002
1.9666666667E+000 6.1318359471E-002
1.9833333333E+000 6.1255463983E-002
2.0000000000E+000 6.1193431869E-002
2.0166666667E+000 6.1132241222E-002
2.0333333333E+000 6.1071870835E-002
2.0500000000E+000 6.1012300169E-002
2.0666666667E+000 6.0953509333E-002
2.0833333333E+000 6.0895479056E-002
2.1000000000E+000 6.0838190666E-002
2.1166666667E+000 6.0781626070E-002
2.1333333333E+000 6.0725767728E-002
2.1500000000E+000 6.0670598638E-002
2.1666666667E+000 6.0616102313E-002
2.1833333333E+000 6.0562262765E-002
2.2000000000E+000 6.0509064488E-002
2.2166666667E+000 6.0456492438E-002
2.2333333333E+000 6.0404532017E-002
2.2500000000E+000 6.0353169062E-002
2.2666666667E+000 6.0302389825E-002
2.2833333333E+000 6.0252180962E-002
2.3000000000E+000 6.0202529517E-002
2.3166666667E+000 6.0153422909E-002
2.3333333333E+000 6.0104848922E-002
2.3500000000E+000 6.0056795689E-002
2.3666666667E+000 6.0009251683E-002
2.3833333333E+000 5.9962205706E-002
2.4000000000E+000 5.9915646876E-002
2.4166666667E+000 5.9869564618E-002
2.4333333333E+000 5.9823948653E-002
2.4500000000E+000 5.9778788991E-002
2.4666666667E+000 5.9734075918E-002
2.4833333333E+000 5.9689799990E-002
2.5000000000E+000 5.9645952025E-002
2.5166666667E+000 5.9602523090E-002
2.5333333333E+000 5.9559504497E-002
2.5500000000E+000 5.9516887798E-002
2.5666666667E+000 5.9474664769E-002
2.5833333333E+000 5.9432827412E-002
2.6000000000E+000 5.9391367942E-002
2.6166666667E+000 5.9350278784E-002
2.6333333333E+000 5.9309552564E-002
2.6500000000E+000 5.9269182105E-002
2.6666666667E+000 5.9229160419E-002
2.6833333333E+000 5.9189480703E-002
2.7000000000E+000 5.9150136333E-002
2.7166666667E+000 5.9111120859E-002
2.7333333333E+000 5.9072427996E-002
2.7500000000E+000 5.9034051628E-002
2.7666666667E+000 5.8995985791E-002
2.7833333333E+000 5.8958224680E-002
2.8000000000E+000 5.8920762636E-002
2.8166666667E+000 5.8883594147E-002
2.8333333333E+000 5.8846713841E-002
2.8500000000E+000 5.8810116482E-002
2.8666666667E+000 5.8773796967E-002
2.8833333333E+000 5.8737750323E-002
2.9000000000E+000 5.8701971701E-002
2.9166666667E+000 5.8666456373E-002
2.9333333333E+000 5.8631199732E-002
2.9500000000E+000 5.8596197284E-002
2.9666666667E+000 5.8561444645E-002
2.9833333333E+000 5.8526937542E-002
3.0000000000E+000 5.8492671808E-002
3.0166666667E+000 5.8458643375E-002
3.0333333333E+000 5.8424848278E-002
3.0500000000E+000 5.8391282647E-002
3.0666666667E+000 5.8357942708E-002
3.0833333333E+000 5.8324824776E-002
3.1000000000E+000 5.8291925259E-002
3.1166666667E+000 5.8259240647E-002
3.1333333333E+000 5.8226767517E-002
3.1500000000E+000 5.8194502529E-002
3.1666666667E+000 5.8162442421E-002
3.1833333333E+000 5.8130584009E-002
3.2000000000E+000 5.8098924184E-002
3.2166666667E+000 5.8067459913E-002
3.2333333333E+000 5.8036188231E-002
3.2500000000E+000 5.8005106245E-002
3.2666666667E+000 5.7974211130E-002
3.2833333333E+000 5.7943500126E-002
3.3000000000E+000 5.7912970537E-002
3.3166666667E+000 5.7882619731E-002
3.3333333333E+000 5.7852445135E-002
3.3500000000E+000 5.7822444236E-002
3.3666666667E+000 5.7792614581E-002
3.3833333333E+000 5.7762953769E-002
3.4000000000E+000 5.7733459457E-002
3.4166666667E+000 5.7704129355E-002
3.4333333333E+000 5.7674961223E-002
3.4500000000E+000 5.7645952874E-002
